"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGT","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT10","WT11","WT13","WT14","WT16","WT17","WT18","WT21","WV03"
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-16",,,,,," 1300","0.00",,"0.0","0.0",,"84","59",,,,,"  180",,,,"20.8","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-17",,,,,," 1712","0.02",,"0.0","0.0",,"86","63",,,,,"  158",,,,"18.3","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-18",,,,,," 1242","0.00",,"0.0","0.0",,"88","67",,,,,"  180",,,,"17.2","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-19",,,,,," 1530","0.00",,"0.0","0.0",,"88","75",,,,,"  180",,,,"18.3",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-20",,,,,," 2048","0.00",,"0.0","0.0",,"88","73",,,,,"  270",,,,"24.2",,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-21",,,,,," 1642","0.00",,"0.0","0.0",,"88","67",,,,,"  158",,,,"12.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-22",,,,,," 1506","0.00",,"0.0","0.0",,"89","66",,,,,"  180",,,,"12.8","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-23",,,,,," 1548","0.00",,"0.0","0.0",,"87","63",,,,,"  158",,,,"13.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-24",,,,,," 1206","0.00",,"0.0","0.0",,"88","61",,,,,"  180",,,,"15.0","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-25",,,,,," 1518","0.00",,"0.0","0.0",,"89","63",,,,,"  158",,,,"18.3","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-26",,,,,," 0524","0.50",,"0.0","0.0",,"89","65",,,,,"  270",,,,"27.5",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-27",,,,,," 1000","0.00",,"0.0","0.0",,"90","61",,,,,"   23",,,,"12.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-28",,,,,," 1636","0.00",,"0.0","0.0",,"91","62",,,,,"  135",,,,"20.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-29",,,,,," 1800","0.00",,"0.0","0.0",,"88","61",,,,,"  158",,,,"15.0","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-30",,,,,," 1206","0.00",,"0.0","0.0",,"88","55",,,,,"   23",,,,"12.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-05-31",,,,,," 1806","0.00",,"0.0","0.0",,"90","66",,,,,"  158",,,,"16.1",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-01",,,,,," 1800","0.00",,"0.0","0.0",,"90","68",,,,,"  180",,,,"16.1",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-02",,,,,," 1636","0.00",,"0.0","0.0",,"90","68",,,,,"  248",,,,"18.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-03",,,,,," 1230","0.00",,"0.0","0.0",,"92","66",,,,,"  360",,,,"16.1",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-04",,,,,," 1648","0.00",,"0.0","0.0",,"92","66",,,,,"  225",,,,"13.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-05",,,,,," 1754","0.00",,"0.0","0.0",,"94","67",,,,,"  158",,,,"13.9","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-06",,,,,," 1630","0.00",,"0.0","0.0",,"94","69",,,,,"  338",,,,"23.0",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-07",,,,,," 1724","0.00",,"0.0","0.0",,"94","69",,,,,"  338",,,,"15.0",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-08",,,,,," 2136","0.18",,"0.0","0.0",,"91","71",,,,,"   68",,,,"24.2",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-09",,,,,," 1036","0.00",,"0.0","0.0",,"88","69",,,,,"   68",,,,"23.0","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-10",,,,,," 1148","0.00",,"0.0","0.0",,"88","65",,,,,"   90",,,,"24.2","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-11",,,,,," 1742","0.00",,"0.0","0.0",,"88","63",,,,,"  135",,,,"19.5","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-12",,,,,," 1430","0.00",,"0.0","0.0",,"86","61",,,,,"   23",,,,"16.1",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-13",,,,,," 1624","0.00",,"0.0","0.0",,"89","64",,,,,"  180",,,,"19.5",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-14",,,,,," 1006","0.00",,"0.0","0.0",,"94","69",,,,,"  270",,,,"18.3",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-15",,,,,," 1330","0.00",,"0.0","0.0",,"93","65",,,,,"   45",,,,"15.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-16",,,,,," 1142","0.00",,"0.0","0.0",,"91","74",,,,,"  203",,,,"21.9",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-17",,,,,," 1554","1.24",,"0.0","0.0",,"91","69",,,,,"  225",,,,"28.9",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-18",,,,,," 0718","0.00",,"0.0","0.0",,"88","69",,,,,"   68",,,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-19",,,,,," 1212","0.00",,"0.0","0.0",,"90","66",,,,,"   45",,,,"13.9","    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-20",,,,,," 1600","0.00",,"0.0","0.0",,"91","69",,,,,"  180",,,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-21",,,,,," 1706","0.00",,"0.0","0.0",,"91","69",,,,,"  135",,,,"20.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-22",,,,,," 1630","0.00",,"0.0","0.0",,"91","69",,,,,"  225",,,,"18.3",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-23",,,,,," 1318","0.00",,"0.0","0.0",,"91","73",,,,,"  180",,,,"23.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-24",,,,,," 1324","0.00",,"0.0","0.0",,"92","74",,,,,"  180",,,,"20.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-25",,,,,," 1624","0.00",,"0.0","0.0",,"92","73",,,,,"  180",,,,"24.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-26",,,,,," 1324","0.00",,"0.0","0.0",,"92","78",,,,,"  203",,,,"20.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-27",,,,,," 0930","0.00",,"0.0","0.0",,"92","71",,,,,"  180",,,,"16.1",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-28",,,,,," 1712","0.00",,"0.0","0.0",,"93","72",,,,,"  360",,,,"13.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-29",,,,,," 1118","0.00",,"0.0","0.0",,"94","72",,,,,"   45",,,,"15.0",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-06-30",,,,,," 1500","0.26",,"0.0","0.0",,"92","72",,,,,"  315",,,,"20.8",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-01",,,,,," 1554","0.00",,"0.0","0.0",,"93","71",,,,,"  225",,,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-02",,,,,," 1548","0.00",,"0.0","0.0",,"94","75",,,,,"  180",,,,"18.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-03",,,,,," 1836","0.00",,"0.0","0.0",,"95","74",,,,,"  225",,,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-04",,,,,," 1436","0.00",,"0.0","0.0",,"95","74",,,,,"  203",,,,"19.5",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-05",,,,,," 1818","0.25",,"0.0","0.0",,"95","75",,,,,"   23",,,,"21.9",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-06",,,,,," 1454","0.00",,"0.0","0.0",,"95","74",,,,,"  225",,,,"25.3",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-07",,,,,," 0718","0.00",,"0.0","0.0",,"96","73",,,,,"   45",,,,"15.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-08",,,,,," 1624","0.00",,"0.0","0.0",,"93","76",,,,,"  113",,,,"19.5",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-09",,,,,," 1324","0.00",,"0.0","0.0",,"92","74",,,,,"   90",,,,"15.0",,,"    1",,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-10",,,,,," 1442","0.00",,"0.0","0.0",,"94","74",,,,,"  158",,,,"20.8",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-11",,,,,," 1548","0.01",,"0.0","0.0",,"94","76",,,,,"   45",,,,"18.3",,,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-12",,,,,," 1536","0.00",,"0.0","0.0",,"97","72",,,,,"   23",,,,"27.5","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-13",,,,,," 1612","0.03",,"0.0","0.0",,"96","72",,,,,"   45",,,,"19.5",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-14",,,,,," 1754","0.11",,"0.0","0.0",,"96","74",,,,,"   23",,,,"21.9","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-15",,,,,," 1600","0.20",,"0.0","0.0",,"94","71",,,,,"  225",,,,"28.9","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-16",,,,,," 1348","0.00",,"0.0","0.0",,"94","74",,,,,"  158",,,,"20.8",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-17",,,,,," 1612","3.00",,"0.0","0.0",,"92","72",,,,,"   45",,,,"26.4","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-18",,,,,," 1312","0.50",,"0.0","0.0",,"87","69",,,,,"  248",,,,"23.0","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-19",,,,,," 1412","0.00",,"0.0","0.0",,"91","70",,,,,"   23",,,,"15.0",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-20",,,,,," 1742","0.00",,"0.0","0.0",,"94","73",,,,,"  203",,,,"16.1",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-21",,,,,," 1254","0.00",,"0.0","0.0",,"95","73",,,,,"  360",,,,"11.4",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-22",,,,,," 1518","0.00",,"0.0","0.0",,"96","77",,,,,"  225",,,,"11.4",,,"    1",,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-23",,,,,," 1530","0.00",,"0.0","0.0",,"94","75",,,,,"  360",,,,"17.2",,,"    1",,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-24",,,,,," 1324","0.00",,"0.0","0.0",,"93","75",,,,,"  270",,,,"32.2",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-25",,,,,," 1054","0.00",,"0.0","0.0",,"92","74",,,,,"   45",,,,"12.8",,,"    1",,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-26",,,,,," 1106","0.00",,"0.0","0.0",,"95","76",,,,,"  338",,,,"15.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-27",,,,,," 0836","0.00",,"0.0","0.0",,"95","77",,,,,"  360",,,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-28",,,,,," 1130","0.00",,"0.0","0.0",,"95","73",,,,,"  338",,,,"16.1","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-29",,,,,," 1042","0.00",,"0.0","0.0",,"96","72",,,,,"  360",,,,"11.4",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-30",,,,,," 1406","0.03",,"0.0","0.0",,"97","76",,,,,"  248",,,,"20.8",,,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-07-31",,,,,," 1642","0.13",,"0.0","0.0",,"92","73",,,,,"   45",,,,"28.9",,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-01",,,,,," 1600","0.00",,"0.0","0.0",,"92","72",,,,,"  113",,,,"23.0",,,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-02",,,,,," 0948","2.25",,"0.0","0.0",,"83","73",,,,,"  225",,,,"27.5",,,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-03",,,,,," 1300","0.40",,"0.0","0.0",,"89","73",,,,,"  270",,,,"32.2",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-04",,,,,," 1230","0.02",,"0.0","0.0",,"88","75",,,,,"  270",,,,"15.0",,,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-05",,,,,," 1848","0.03",,"0.0","0.0",,"90","75",,,,,"  135",,,,"15.0",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-06",,,,,," 1300","0.73",,"0.0","0.0",,"89","74",,,,,"   68",,,,"25.3",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-07",,,,,," 1154","0.30",,"0.0","0.0",,"89","72",,,,,"  158",,,,"20.8",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-08",,,,,," 1124","0.00",,"0.0","0.0",,"88","73",,,,,"  135",,,,"17.2",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-09",,,,,," 1100","0.00",,"0.0","0.0",,"88","73",,,,,"  360",,,,"16.1",,,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-10",,,,,," 1436","0.05",,"0.0","0.0",,"88","75",,,,,"  270",,,,"21.9",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-11",,,,,," 1118","0.61",,"0.0","0.0",,"84","73",,,,,"  270",,,,"18.3",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-12",,,,,," 1300","0.14",,"0.0","0.0",,"83","74",,,,,"  180",,,,"15.0",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-13",,,,,," 1112","0.00",,"0.0","0.0",,"89","73",,,,,"  180",,,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-14",,,,,," 1148","0.00",,"0.0","0.0",,"91","73",,,,,"   68",,,,"20.8",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-15",,,,,," 1442","0.00",,"0.0","0.0",,"91","75",,,,,"   23",,,,"21.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-16",,,,,," 1042","0.28",,"0.0","0.0",,"88","72",,,,,"  158",,,,"25.3",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-17",,,,,," 1518","0.12",,"0.0","0.0",,"91","75",,,,,"  270",,,,"18.3",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-18",,,,,," 1500","0.00",,"0.0","0.0",,"89","73",,,,,"  135",,,,"15.0",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-19",,,,,," 1224","0.02",,"0.0","0.0",,"91","74",,,,,"  158",,,,"17.2","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-20",,,,,," 1054","0.12",,"0.0","0.0",,"88","74",,,,,"  315",,,,"18.3",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-21",,,,,," 1312","0.90",,"0.0","0.0",,"90","75",,,,,"  180",,,,"20.8",,,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-22",,,,,," 1348","0.06",,"0.0","0.0",,"85","76",,,,,"  270",,,,"20.8",,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-23",,,,,," 1248","0.16",,"0.0","0.0",,"92","75",,,,,"  315",,,,"19.5","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-24",,,,,," 0942","0.29",,"0.0","0.0",,"88","74",,,,,"   23",,,,"18.3",,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-25",,,,,," 1500","0.00",,"0.0","0.0",,"90","72",,,,,"  180",,,,"20.8",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-26",,,,,," 1512","0.03",,"0.0","0.0",,"90","70",,,,,"  225",,,,"24.2","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-27",,,,,," 1306","0.00",,"0.0","0.0",,"89","70",,,,,"  135",,,,"25.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-28",,,,,," 1412","0.00",,"0.0","0.0",,"92","75",,,,,"  180",,,,"21.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-29",,,,,," 1112","0.00",,"0.0","0.0",,"91","73",,,,,"  225",,,,"12.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-30",,,,,," 1106","0.00",,"0.0","0.0",,"91","69",,,,,"   23",,,,"13.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-08-31",,,,,," 1354","0.00",,"0.0","0.0",,"93","77",,,,,"   45",,,,"18.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-01",,,,,," 1212","0.00",,"0.0","0.0",,"91","72",,,,,"   45",,,,"15.0",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-02",,,,,," 1854","0.00",,"0.0","0.0",,"91","74",,,,,"   68",,,,"25.3",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-03",,,,,," 1142","0.00",,"0.0","0.0",,"91","72",,,,,"   45",,,,"18.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-04",,,,,," 1312","0.00",,"0.0","0.0",,"92","72",,,,,"   68",,,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-05",,,,,," 1636","0.00",,"0.0","0.0",,"93","71",,,,,"  180",,,,"12.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-06",,,,,," 1436","0.00",,"0.0","0.0",,"92","71",,,,,"   90",,,,"16.1",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-07",,,,,," 1354","0.00",,"0.0","0.0",,"92","70",,,,,"   45",,,,"15.0",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-08",,,,,," 1348","0.00",,"0.0","0.0",,"88","72",,,,,"   68",,,,"23.0",,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-09",,,,,," 1018","0.14",,"0.0","0.0",,"83","74",,,,,"  180",,,,"17.2",,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-10",,,,,," 0748","3.22",,"0.0","0.0",,"83","73",,,,,"   90",,,,"25.3","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-11",,,,,," 1630","0.00",,"0.0","0.0",,"85","73",,,,,"  360",,,,"19.5",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-12",,,,,," 0000","0.00",,"0.0","0.0",,"83","64",,,,,"   23",,,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-13",,,,,," 1318","0.00",,"0.0","0.0",,"87","60",,,,,"   45",,,,"11.4",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-14",,,,,," 2300","0.00",,"0.0","0.0",,"81","68",,,,,"   45",,,,"23.0",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-15",,,,,," 1048","0.35",,"0.0","0.0",,"77","71",,,,,"  315",,,,"26.4","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-16",,,,,," 1154","0.00",,"0.0","0.0",,"90","70",,,,,"  270",,,,"21.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-17",,,,,," 1324","0.00",,"0.0","0.0",,"89","71",,,,,"   45",,,,"12.8","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-18",,,,,," 1330","0.00",,"0.0","0.0",,"89","69",,,,,"  360",,,,"13.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-19",,,,,," 0954","0.00",,"0.0","0.0",,"89","66",,,,,"   45",,,,"11.4",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-20",,,,,," 1342","0.00",,"0.0","0.0",,"90","65",,,,,"   45",,,,"12.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-21",,,,,," 1254","0.00",,"0.0","0.0",,"92","65",,,,,"  360",,,,"12.8",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-22",,,,,," 1248","0.00",,"0.0","0.0",,"93","68",,,,,"   45",,,,"15.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-23",,,,,," 1154","0.00",,"0.0","0.0",,"89","68",,,,,"   45",,,,"20.8",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-24",,,,,," 0954","0.00",,"0.0","0.0",,"90","68",,,,,"   68",,,,"19.5",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-25",,,,,," 1254","0.00",,"0.0","0.0",,"87","69",,,,,"   68",,,,"18.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-26",,,,,," 0000","0.00",,"0.0","0.0",,"81","72",,,,,"   68",,,,"15.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-27",,,,,," 1754","0.40",,"0.0","0.0",,"85","71",,,,,"  270",,,,"20.8",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-28",,,,,," 1448","0.00",,"0.0","0.0",,"76","69",,,,,"  315",,,,"15.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-29",,,,,," 1230","0.00",,"0.0","0.0",,"81","64",,,,,"  315",,,,"18.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1960-09-30",,,,,," 1124","0.00",,"0.0","0.0",,"85","61",,,,,"   23",,,,"12.8","    1",,,,,,,"    1",,,,,,,,,
